participantId,ipCountry,contentLanguage,ip_region
12445,Sweden,en,
12446,Sweden,en,
12447,United States,en,
12448,United States,en,
12449,United States,en,
12450,Australia,en,
12451,United States,en,
12452,United States,en,
12453,United States,en,
12454,Canada,en,
12455,Canada,en,
12456,United States,en,
12457,United States,en,
12458,South Korea,ko,
12459,United States,en,
12460,United States,en,
12461,Ukraine,en,
12462,Ukraine,en,
12463,United States,en,
12464,United States,en,
12465,United States,en,
12466,United States,en,
12467,United States,en,
12468,United States,en,
12469,United States,en,
12470,United States,en,
12471,United States,en,
12472,United States,en,
12473,United Kingdom,en,
12474,United Kingdom,en,
12475,Finland,en,
12476,Finland,en,
12477,United States,en,
12478,United States,en,
12479,United States,en,
12480,United States,en,
12481,United States,en,
12482,United States,en,
12483,United States,en,
12484,United States,en,
12485,United States,en,
12486,United States,en,
12487,United States,en,
12488,United States,en,
12489,United States,en,
12490,United States,en,
12491,United States,en,
12492,United States,en,
12493,United States,en,
12494,United States,en,
12495,United States,en,
12496,United States,en,
12497,United States,en,
12498,United States,en,
12499,United States,en,
12500,United States,en,
12501,United States,en,
12502,United States,en,
12503,United States,en,
12504,United States,en,
12505,United States,en,
12506,United States,en,
12507,United States,en,
12508,United States,en,
12509,United States,en,
12510,United States,en,
12511,United States,en,
12512,United States,en,
12513,United States,en,
12514,United States,en,
12515,United States,en,
12516,United States,en,
12517,United States,en,
12518,United States,en,
12519,United States,en,
12520,United States,en,
12521,United States,en,
12522,United States,en,
12523,United States,en,
12524,United States,en,
12525,United States,en,
12526,Ireland,en,
12527,Ireland,en,
12528,Canada,en,
12529,Canada,en,
12530,United States,en,
12531,Finland,en,
12532,United States,en,
12533,United States,en,
12534,United States,en,
12535,Canada,en,
12536,Sweden,en,
12537,Malaysia,en,
12538,Slovakia,en,
12539,United States,en,
12540,United States,en,
12541,United States,en,
12542,United States,en,
12543,United States,en,
12544,United States,en,
12545,United States,en,
12546,Argentina,en,
12547,United States,en,
12548,United States,en,
12549,United States,en,
12550,Australia,en,
12551,Belgium,en,
12552,France,en,
12553,France,en,
12554,United States,en,
12555,United States,en,
12556,Belgium,en,
12557,Belgium,en,
12558,Belgium,en,
12559,Belgium,en,
12560,Belgium,en,
12561,France,en,
12562,South Africa,en,
12563,Belgium,en,
12564,United States,en,
12565,France,en,
12566,Spain,en,
12567,Belgium,en,
12568,Belgium,en,
12569,Belgium,en,
12570,Belgium,en,
12571,Belgium,en,
12572,Belgium,en,
12573,United States,en,
12574,United States,en,
12575,Belgium,en,
12576,Belgium,en,
12577,Belgium,en,
12578,Belgium,en,
12579,United States,en,
12580,Czechia,en,
12581,United Kingdom,en,
12582,United Kingdom,en,
12583,United States,en,
12584,United States,en,
12585,Belgium,en,
12586,United States,en,
12587,United States,en,
12588,Czechia,en,
12589,Czechia,en,
12590,Spain,en,
12591,Spain,en,
12592,Germany,en,
12593,Brazil,en,
12594,Brazil,en,
12595,United States,en,
12596,United States,en,
12597,United Kingdom,en,
12598,United Kingdom,en,
12599,United States,en,
12600,United States,en,
12601,United States,en,
12602,United States,en,
12603,United States,en,
12604,United States,en,
12605,Belarus,en,
12606,United States,en,
12607,United States,en,
12608,United States,en,
12609,United States,en,
12610,United States,en,
12611,United States,en,
12612,United States,en,
12613,United States,en,
12614,United States,en,
12615,United States,en,
12616,United States,en,
12617,United States,en,
12618,United States,en,
12619,United States,en,
12620,United States,en,
12621,United States,ko,
12622,United States,ko,
12623,United States,ko,
12624,United States,ko,
12625,South Korea,ko,
12626,South Korea,ko,
12627,South Korea,ko,
12628,United States,en,
12629,South Korea,ko,
12630,South Korea,ko,
12631,South Korea,ko,
12632,South Korea,ko,
12633,South Korea,ko,
12634,South Korea,ko,
12635,United States,ko,
12636,South Korea,ko,
12637,South Korea,ko,
12638,South Korea,ko,
12639,United States,ko,
12640,Hong Kong,ko,
12641,Hong Kong,ko,
12642,South Korea,ko,
12643,Ireland,ko,
12644,Hong Kong,ko,
12645,South Korea,ko,
12646,South Korea,ko,
12647,South Korea,ko,
12648,South Korea,ko,
12649,South Korea,ko,
12650,United States,ko,
12651,South Korea,ko,
12652,South Korea,ko,
12653,South Korea,ko,
12654,South Korea,ko,
12655,South Korea,ko,
12656,South Korea,ko,
12657,South Korea,ko,
12658,South Korea,ko,
12659,South Korea,ko,
12660,South Korea,ko,
12661,South Korea,ko,
12662,South Korea,ko,
12663,South Korea,ko,
12664,South Korea,ko,
12665,South Korea,ko,
12666,South Korea,ko,
12667,South Korea,fa,
12668,South Korea,en,
12669,South Korea,ko,
12670,South Korea,ko,
12671,South Korea,ko,
12672,United States,ko,
12673,South Korea,ko,
12674,South Korea,en,
12675,South Korea,ko,
12676,South Korea,ko,
12677,South Korea,ko,
12678,South Korea,ko,
12679,South Korea,ko,
12680,United States,ko,
12681,South Korea,ko,
12682,South Korea,ko,
12683,South Korea,ko,
12684,South Korea,ko,
12685,United States,en,
12686,United States,en,
12687,South Korea,ko,
12688,United States,ko,
12689,United States,en,
12690,United States,en,
12691,United States,ko,
12692,United States,ko,
12693,United States,en,
12694,United States,ko,
12695,Belgium,en,
12696,South Korea,ko,
12697,South Korea,ko,
12698,United States,en,
12699,Canada,ko,
12700,United States,ko,
12701,United States,ko,
12702,South Korea,ko,
12703,South Korea,ko,
12704,South Korea,ko,
12705,United States,ko,
12706,South Korea,ko,
12707,South Korea,ko,
12708,United States,en,
12709,United States,ko,
12710,South Korea,ko,
12711,South Korea,ko,
12712,South Korea,ko,
12713,South Korea,ko,
12714,South Korea,ko,
12715,South Korea,ko,
12716,South Korea,ko,
12717,Japan,ko,
12718,South Korea,ko,
12719,South Korea,ko,
12720,South Korea,ko,
12721,South Korea,ko,
12722,South Korea,ko,
12723,South Korea,ko,
12724,South Korea,ko,
12725,United States,ko,
12726,South Korea,ko,
12727,South Korea,ko,
12728,United States,en,
12729,South Korea,ko,
12730,South Korea,ko,
12731,United States,ko,
12732,South Korea,ko,
12733,South Korea,ko,
12734,South Korea,ko,
12735,South Korea,ko,
12736,Denmark,ko,
12737,South Korea,ko,
12738,South Korea,ko,
12739,South Korea,ko,
12740,United States,ko,
12741,South Korea,ko,
12742,South Korea,ko,
12743,South Korea,ko,
12744,South Korea,ko,
12745,South Korea,ko,
12746,South Korea,ko,
12747,South Korea,ko,
12748,United States,en,
12749,South Korea,ko,
12750,South Korea,ko,
12751,Malaysia,ko,
12752,South Korea,ko,
12753,South Korea,ko,
12754,South Korea,ko,
12755,South Korea,ko,
12756,South Korea,ko,
12757,South Korea,ko,
12758,South Korea,ko,
12759,South Korea,ko,
12760,Japan,ko,
12761,South Korea,ko,
12762,South Korea,ko,
12763,South Korea,ko,
12764,South Korea,ko,
12765,South Korea,ko,
12766,South Korea,ko,
12767,South Korea,ko,
12768,South Korea,ko,
12769,South Korea,ko,
12770,South Korea,ko,
12771,South Korea,ko,
12772,South Korea,ko,
12773,South Korea,ko,
12774,South Korea,ko,
12775,South Korea,ko,
12776,South Korea,ko,
12777,United States,ko,
12778,South Korea,ko,
12779,South Korea,ko,
12780,South Korea,ko,
12781,United States,ko,
12782,South Korea,ko,
12783,South Korea,ko,
12784,South Korea,ko,
12785,South Korea,ko,
12786,South Korea,ko,
12787,South Korea,ko,
12788,South Korea,ko,
12789,United States,ko,
12790,South Korea,ko,
12791,South Korea,ko,
12792,South Korea,ko,
12793,United States,en,
12794,United States,en,
12795,United States,en,
12796,South Korea,ko,
12797,United States,en,
12798,United States,en,
12799,South Korea,ko,
12800,South Korea,ko,
12801,South Korea,ko,
12802,South Korea,ko,
12803,South Korea,ko,
12804,Japan,ko,
12805,United States,en,
12806,United States,en,
12807,United States,en,
12808,United States,ko,
12809,United States,en,
12810,South Korea,ko,
12811,South Korea,ko,
12812,South Korea,ko,
12813,United States,ko,
12814,South Korea,ko,
12815,South Korea,ko,
12816,United States,ko,
12817,South Korea,ko,
12818,South Korea,ko,
12819,South Korea,ko,
12820,South Korea,ko,
12821,South Korea,ko,
12822,South Korea,ko,
12823,United States,ko,
12824,United States,ko,
12825,United States,ko,
12826,United States,ko,
12827,United States,en,
12828,United States,en,
12829,United States,ko,
12830,United States,ko,
12831,United States,ko,
12832,United States,ko,
12833,United States,en,
12834,United States,ko,
12835,South Korea,ko,
12836,South Korea,ko,
12837,United States,ko,
12838,United States,ko,
12839,United States,ko,
12840,United States,ko,
12841,South Korea,ko,
12842,United States,ko,
12843,United States,ko,
12844,United States,ko,
12845,United States,ko,
12846,United States,en,
12847,South Korea,ko,
12848,United States,ko,
12849,United States,ko,
12850,United States,ko,
12851,South Korea,ko,
12852,South Korea,ko,
12853,South Korea,ko,
12854,South Korea,ko,
12855,South Korea,ko,
12856,United States,ko,
12857,United States,ko,
12858,United States,ko,
12859,United States,ko,
12860,South Korea,ko,
12861,United States,ko,
12862,South Korea,ko,
12863,South Korea,ko,
12864,United States,ko,
12865,United States,ko,
12866,Japan,ko,
12867,South Korea,ko,
12868,South Korea,ko,
12869,South Korea,ko,
12870,South Korea,ko,
12871,South Korea,ko,
12872,South Korea,ko,
12873,United States,ko,
12874,South Korea,ko,
12875,South Korea,ko,
12876,South Korea,ko,
12877,South Korea,ko,
12878,South Korea,ko,
12879,United States,ko,
12880,United States,ko,
12881,United States,ko,
12882,United States,ko,
12883,South Korea,ko,
12884,South Korea,ko,
12885,South Korea,ko,
12886,South Korea,ko,
12887,South Korea,ko,
12888,South Korea,ko,
12889,United States,ko,
12890,United States,ko,
12891,South Korea,ko,
12892,South Korea,ko,
12893,South Korea,ko,
12894,United States,en,
12895,South Korea,ko,
12896,South Korea,ko,
12897,United States,ko,
12898,South Korea,ko,
12899,United States,ko,
12900,South Korea,ko,
12901,South Korea,ko,
12902,South Korea,ko,
12903,South Korea,ko,
12904,United States,ko,
12905,United States,ko,
12906,United States,ko,
12907,United States,ko,
12908,United States,ko,
12909,United States,ko,
12910,United States,ko,
12911,United States,en,
12912,United States,ko,
12913,South Korea,ko,
12914,Canada,en,
12915,United States,ko,
12916,South Korea,ko,
12917,United States,ko,
12918,United States,en,
12919,South Korea,ko,
12920,United States,en,
12921,South Korea,ko,
12922,South Korea,ko,
12923,South Korea,ko,
12924,United States,ko,
12925,United States,ko,
12926,United States,en,
12927,United States,ko,
12928,United States,en,
12929,United States,ko,
12930,United States,ko,
12931,United States,en,
12932,United States,ko,
12933,United States,ko,
12934,United States,ko,
12935,United States,en,
12936,United States,ko,
12937,United States,ko,
12938,United States,en,
12939,United States,ko,
12940,United States,ko,
12941,United States,ko,
12942,United States,ko,
12943,United States,ko,
12944,United States,ko,
12945,South Korea,ko,
12946,South Korea,ko,
12947,South Korea,ko,
12948,South Korea,ko,
12949,South Korea,ko,
12950,South Korea,ko,
12951,Japan,ko,
12952,South Korea,ko,
12953,South Korea,ko,
12954,United States,ko,
12955,United States,ko,
12956,South Korea,ko,
12957,South Korea,ko,
12958,South Korea,ko,
12959,South Korea,ko,
12960,South Korea,ko,
12961,South Korea,ko,
12962,South Korea,ko,
12963,United Kingdom,ko,
12964,,ko,
12965,Austria,ko,
12966,South Korea,ko,
12967,United States,en,
12968,United States,en,
12969,South Korea,ko,
12970,United States,ko,
12971,South Korea,ko,
12972,United States,en,
12973,South Korea,ko,
12974,South Korea,ko,
12975,South Korea,ko,
12976,South Korea,ko,
12977,South Korea,ko,
12978,South Korea,ko,
12979,South Korea,ko,
12980,United States,ko,
12981,South Korea,ko,
12982,South Korea,ko,
12983,South Korea,ko,
12984,South Korea,ko,
12985,South Korea,ko,
12986,United States,ko,
12987,South Korea,ko,
12988,United States,ko,
12989,United States,ko,
12990,South Korea,ko,
12991,United States,ko,
12992,United States,ko,
12993,South Korea,ko,
12994,United States,ko,
12995,United States,ko,
12996,Cameroon,ko,
12997,Cameroon,ko,
12998,United States,ko,
12999,United States,ko,
13000,United States,ko,
13001,United States,ko,
13002,United States,ko,
13003,United States,ko,
13004,United States,en,
13005,United States,en,
13006,United States,en,
13007,United States,en,
13008,United States,ko,
13009,United States,ko,
13010,South Korea,ko,
13011,South Korea,ko,
13012,South Korea,ko,
13013,United States,ko,
13014,United States,en,
13015,South Korea,ko,
13016,South Korea,ko,
13017,South Korea,ko,
13018,United States,ko,
13019,South Korea,ko,
13020,South Korea,ko,
13021,United States,ko,
13022,South Korea,ko,
13023,United States,ko,
13024,United States,ko,
13025,United States,ko,
13026,South Korea,ko,
13027,South Korea,ko,
13028,United States,ko,
13029,South Korea,ko,
13030,South Korea,ko,
13031,United States,ko,
13032,South Korea,ko,
13033,United States,en,
13034,United States,en,
13035,United States,en,
13036,United States,en,
13037,United States,en,
13038,United States,en,
13039,South Korea,ko,
13040,South Korea,ko,
13041,South Korea,ko,
13042,South Korea,ko,
13043,South Korea,ko,
13044,South Korea,ko,
13045,South Korea,ko,
13046,United States,en,
13047,United States,en,
13048,South Korea,ko,
13049,South Korea,en,
13050,South Korea,ko,
13051,South Korea,ko,
13052,South Korea,ko,
13053,South Korea,ko,
13054,United States,en,
13055,United States,en,
13056,South Korea,ko,
13057,South Korea,ko,
13058,South Korea,ko,
13059,South Korea,ko,
13060,South Korea,ko,
13061,South Korea,ko,
13062,United States,en,
13063,Canada,en,
13064,Canada,en,
13065,South Korea,ko,
13066,United States,ko,
13067,United States,ko,
13068,United States,ko,
13069,United States,ko,
13070,United States,en,
13071,South Korea,ko,
13072,South Korea,ko,
13073,South Korea,ko,
13074,Canada,ko,
13075,United States,ko,
13076,United States,ko,
13077,United States,ko,
13078,United States,ko,
13079,United States,ko,
13080,South Korea,ko,
13081,United States,en,
13082,South Korea,ko,
13083,United States,en,
13084,South Korea,ko,
13085,South Korea,ko,
13086,South Korea,ko,
13087,United States,en,
13088,United States,en,
13089,South Korea,ko,
13090,South Korea,ko,
13091,South Korea,ko,
13092,Sweden,en,
13093,Sweden,en,
13094,South Korea,ko,
13095,South Korea,ko,
13096,South Korea,ko,
13097,South Korea,ko,
13098,South Korea,ko,
13099,South Korea,ko,
13100,South Korea,ko,
13101,South Korea,ko,
13102,South Korea,ko,
13103,South Korea,ko,
13104,South Korea,ko,
13105,South Korea,ko,
13106,South Korea,ko,
13107,United States,ko,
13108,South Korea,ko,
13109,South Korea,ko,
13110,South Korea,ko,
